Uniform,Logistic,Normal,Gamma,Beta,ChiSquare,RandomIntegers
0.41038292303562973,1.3978353617034727,0.9262574910843923,1.937774357310668,0.8174092380121826,2.0230620830306707,11
0.7555511385430487,-0.2633883361160005,-0.3860025756494393,2.249594267563071,0.5360717764544332,5.647626676797293,13
0.22879816549162246,1.8968418866374344,0.18209824581586204,1.046210034373343,0.188929191124078,8.58987525671502,14
0.07697990982879299,-1.5118989367840412,-1.0359619286066395,1.2924079076383292,0.8182952171653841,5.507644752543129,50
0.289751452913768,2.8967627735744528,0.43594762971547235,0.7967760849597619,0.9022952406248872,3.7263145548772805,30
0.16122128725400442,-1.2728386551349757,-0.7619412381350837,0.48520455300500265,0.9678375698599851,4.534649691638226,4
0.9296976523425731,-0.725329341198344,-0.14170872170182425,1.0444591680938673,0.9558892386462599,1.460694305416743,43
0.808120379564417,1.1319155516948591,0.8778260312391258,2.389108845117413,0.6909581341136583,3.2520313557273663,2
0.6334037565104235,-0.43155471328462136,0.7907593122325293,0.5390200103200717,0.12314892785104706,5.172119738333924,46
0.8714605901877177,0.43980001279148373,-0.022030072516940464,0.37747553603799244,0.9137338002406973,1.2730316736394547,29
0.8036720768991145,-0.22262088714811207,-1.7681310327067183,0.4917372033381197,0.7771508295381451,0.7032045131062856,46
0.18657005888603584,1.0583229951654904,2.9928105700606413,0.5716335658842729,0.5737967892167881,6.412940271619186,11
0.8925589984899778,-1.2177579387246593,1.745858970273136,0.076407105882527,0.11980056457266405,3.324011320037847,14
0.5393422419156507,-2.779210640981763,0.7226748248882985,0.6900357070879264,0.7963757285492975,4.822020560358903,37
0.8074401551640625,-0.8476340855075251,-0.7532037815909708,0.6818398461993086,0.41999802364278205,6.447474764141068,27
0.8960912999234932,-0.10285592368767285,-0.11359216170196468,0.8878097618397779,0.5235042810630821,4.5080466536834,48
0.3180034749718639,-1.5997250087672685,-0.5434204297765169,0.4507031365805318,0.9597310475251097,6.742187779019484,22
0.11005192452767676,-0.5980179356909746,1.2638559390963884,0.9496086503337103,0.19274845832445073,2.5166774596036086,46
0.22793516254194168,-0.4055358657189854,0.2625028908518338,2.105508842970358,0.7610213641487635,4.926011752208595,14
0.4271077886262563,-2.798748470239935,-0.7841638583598328,3.111614403218712,0.23479571426773158,0.8760634486876048,10
0.8180147659224931,0.3363649158245157,-0.4707550991247819,0.876138280186205,0.018462640562174528,4.30253244552856,29
0.8607305832563434,2.034220266430684,1.1211881425699046,0.04352455353098628,0.4886109464433425,1.6320564384544067,11
0.006952130531190703,-1.7209960318055368,1.6000978468204783,3.481410014953273,0.9191341803386387,12.830230344560556,18
0.5107473025775657,0.3963401013623362,1.5283315634862455,1.2237064410492913,0.242935639950066,3.4120096290170667,31
0.417411003148779,0.6844860689093243,0.7570320650539775,0.40941838485008086,0.8736136175284906,2.2531613279914557,0
0.22210781047073025,-0.32550518781245275,-0.2526248688026368,0.1591806266173542,0.7692792556204483,3.5525269847831225,15
0.1198653673336828,0.8525299480194469,-3.2415138253291205,0.15480594207366768,0.8653964232312931,3.5749084387484547,10
0.33761517140362796,-0.3609420411324806,0.2971600238082216,0.18361568117933297,0.04180572527222408,1.3279748290461804,30
0.9429097039125192,0.018549683789351054,-0.0018287588441003935,0.046643617344890774,0.19905691326626432,7.938256616032798,32
0.32320293202075523,-4.905260614991469,0.13998209632135372,2.3243623929332626,0.5100362918184795,8.525815758468077,35
0.5187906217433661,0.808173323779867,0.05389734703320638,0.7782002569865851,0.5274722226550347,12.753132573667887,29
0.7030189588951778,0.6692833867653633,-1.326262161949157,1.2038375225230558,0.7312400552154941,8.867117896340956,37
0.363629602379294,-3.220517345046605,0.5574085568511856,1.7608918690885296,0.9885150668393812,7.829854872281202,3
0.9717820827209607,-0.5397312292928605,0.6322163140318503,1.568012930146876,0.01126698706486223,5.837926340182587,24
0.9624472949421112,3.8435591068812935,0.6823387820596591,2.1422162750254543,0.7492210917709369,5.476927997363873,33
0.25178229582536416,-0.3197504653191771,0.9465770035733866,3.418993472662939,0.5457185088545015,4.038401343571297,16
0.49724850589238545,0.007781659794829935,0.6040516449216232,0.5781602543623935,0.9897131052570562,4.990642793681152,32
0.30087830981676966,2.3127824574608313,-0.4100294115389108,3.0024642156821395,0.7645558947505557,5.203080967856443,29
0.2848404943774676,0.930919899402258,-0.07083684791609023,1.2847850659347746,0.6961300973206171,5.09166607586487,12
0.036886947354532795,0.33127730004597494,0.09112486725337687,0.0732894352705433,0.5512846493573483,7.816281441583739,11
0.6095643339798968,1.3726296529815576,0.10769944910661848,1.1450221198980413,0.12898974378447028,2.2870227493603204,31
0.5026790232288615,1.852038481468659,0.9982176559717297,1.1606472570463284,0.9069279610229283,5.562719278805353,22
0.05147875124998935,-0.1728769868050979,0.6436687530224908,2.362978231900317,0.024555726277439682,3.5192333641407196,28
0.27864646423661144,-0.09964891717827822,2.0773434395699533,0.4667005025324294,0.8754433467625342,6.109948074856491,33
0.9082658859666537,-0.4639426492119031,2.206468979884672,0.879263529129425,0.292074076133342,9.76173367129045,18
0.23956189066697242,3.368521565927956,0.07964958261392499,0.01226242821332017,0.6196016558311791,5.572235052102663,11
0.1448948720912231,0.8338399498166105,-3.8366555484593694,0.40357974978563876,0.06431446865355946,10.485230820201268,3
0.489452760277563,-2.399339638685871,1.2368324661272665,0.06426519972930357,0.05578842415463416,8.945103436703674,24
0.9856504541106007,1.840092300811805,-0.5403763389870544,0.7378788344414825,0.23161410377070527,7.652930053843205,25
0.2420552715115004,-0.07779945467153622,-0.8014839218310068,1.7007183005549507,0.20122518353538862,7.096577418625058,17
0.6721355474058786,-2.605990019245704,-0.3984452749893668,0.23122951998404573,0.4039263758398556,2.2830742540148625,29
0.7616196153287176,0.1995283572079136,-0.4466430468146064,0.7495927685253427,0.9777461369130009,5.098304596679419,33
0.23763754399239967,-0.3344252659255615,0.6122698101053926,0.22816694308451282,0.3433655026108568,9.160157166778417,32
0.7282163486118596,1.9712881404797313,-1.5594357791262254,0.12861602753049434,0.34673555149338525,13.489977050350916,30
0.3677831327192532,-1.3615124246074224,-1.0777207457916016,0.7153862290673174,0.7835254216577728,1.4297064494402747,30
0.6323058305935795,1.560775538155119,0.3431585541974166,0.08245662485759347,0.9557480462457183,1.133047286929155,12
0.6335297107608947,0.23178695284853187,0.6229440304133081,0.8851667259265457,0.6993866912779445,2.0187934605828044,23
0.5357746840747585,-2.8513746515493987,0.641541644936012,0.031838984379123095,0.7938058105449616,4.284028782720695,4
0.0902897700544083,3.5414823805088296,-0.787036278933299,0.11284956859432858,0.3676879721338816,14.679690454476338,50
0.835302495589238,0.05047168794565847,-0.97826564926624,0.7985021084275119,0.3748873972631364,4.343267791763947,0
0.32078006497173583,-0.8911292045568158,-0.5066348337879193,0.8950367389533823,0.551338908301584,3.3377455621061136,33
0.18651851039985423,-0.12252568746236343,0.23987275228472507,0.02941535052780433,0.22457442505384612,1.828739675154987,45
0.040775141554763916,1.7976102513383083,1.4854773692725496,0.8518540628019821,0.8093823890166868,4.4789115221041635,8
0.5908929431882418,-0.8240571240380923,-2.0474371857707503,1.8232657731205468,0.40451140762004295,17.315343413680043,7
0.6775643618422824,-1.4327125040469295,-0.22072875695836655,1.2812721409357601,0.9112430036983032,2.4280485938452245,42
0.016587828927856152,-1.9091956208156704,-1.3326784410252037,0.14062518437025856,0.232817380950236,2.7074719847042807,35
0.512093058299281,-0.8575121134824398,-1.6522426773534897,0.8976521336686494,0.9882481624182805,7.455123451846159,28
0.22649577519793795,1.2659466228286038,0.9669566453448166,1.115511784358919,0.4483079130429791,9.607702815129441,34
0.6451727904094499,-0.11361660217867534,0.5446245744993387,0.037941980902348786,0.03147062876630489,2.9669442549453438,4
0.17436642900499144,-1.2225864502414099,0.4494335159472622,1.9334221307429125,0.4887719081296831,4.700897980530137,45
0.690937738102466,-1.6129099323860974,0.9210258397309934,2.3673092024435842,0.586083831987776,7.028142247198346,9
0.3867353463005374,-0.69586576916555,-0.47971889676613605,1.9001396953741698,0.1600057256787865,4.655066127585934,37
0.9367299887367345,2.7501951972261867,-0.43263751633352826,1.7408656221469039,0.4642228165929188,6.632958120646178,9
0.13752094414599325,-0.649835035821014,2.1857306167225743,1.3663552665118501,0.4778203073253976,7.7951536932692225,10
0.3410663510502585,4.421295111573204,-0.24657105425957435,1.0035713213217345,0.10420341203333122,4.248531622349667,7
0.11347352124058907,-0.059095368980436755,0.7351321130540912,1.1351528521965697,0.44447632964831923,3.4589689493962843,3
0.9246936182785628,-1.5220223012083365,0.006381540963314977,1.6419367931489304,0.6902893164187952,1.440135682883788,17
0.877339353380981,2.1024398351779356,-1.8482585300784151,1.0861852008616282,0.9276195615805913,1.6168764021485502,19
0.2579416277151556,-0.1589120830058182,-2.044629003801268,0.3970907065211514,0.7420204725798989,1.7675780938957173,45
0.659984046034179,0.8937883868501302,-0.5789842199399048,0.471542576275653,0.9993418395743758,7.789882204154261,2
0.8172222002012158,4.100878518723569,1.056101251669989,2.2735843918239955,0.6822277986432776,10.361912598373584,43
0.5552008115994623,-2.940753511652912,0.7882916566360036,0.017270363696764632,0.7146842583042912,1.7909159047164926,14
0.5296505783560065,-2.2345036045187268,0.9140771642240336,1.2000491162153653,0.7167908464719412,6.924941728596423,7
0.24185229090045168,0.9467283222573075,-0.9870461789363153,3.0961616876619837,0.120726433264676,1.7277278597647137,45
0.09310276780589921,-0.9354269447281932,1.6158724901223136,1.2249519012483086,0.6622374486594784,0.8880849531344994,5
0.8972157579533268,-1.4874724833179453,-0.9648933001863843,5.101433725405905,0.9187618130690519,13.0244052613095,45
0.9004180571633305,-3.194799941470941,0.21282439866996872,1.1632945178218417,0.4714892220674154,1.9538507614298521,35
0.6331014572732679,-3.8016159649259333,-0.010352289907736689,0.03496732204534553,0.8476414582641182,4.282818394702613,19
0.3390297910487007,1.2338150699089663,-0.17387382031458634,1.754520805462109,0.7259521688426245,0.7723234207453019,31
0.3492095746126609,-1.8623151770637207,1.3385921382956067,0.33495526452046803,0.8880043510943195,7.633016362371666,5
0.7259556788702394,-0.12929736620658058,-0.7051105201659605,0.5906938929933715,0.9729426294738062,3.6850642319971945,15
0.8971102599525771,0.4300969341723131,-1.349605255711928,0.3741000486760491,0.11219897066951678,4.732778374500129,48
0.8870864242651173,-0.28857894430774106,0.01999548620641927,0.31273202736787886,0.9022949253279818,4.846035023545739,1
0.7798755458576239,-3.580495292898168,-0.3998267342865265,0.5645881108914995,0.40142507599933736,1.9832654003797878,17
0.6420316461542878,1.2861893725249227,3.377382919082646,0.4760240330680588,0.20304607431620078,2.503552879266749,44
0.08413996499504883,-4.544552455239334,0.676507476439975,1.0033164230823857,0.33090071005147403,1.6009387462637767,25
0.16162871409461377,1.1630688543206895,-0.4093405752186243,1.6774555506201936,0.3338215584481062,5.603900203142365,19
0.8985541885270792,2.124948459924255,-1.0561115691870866,0.3525245020756007,0.4521190390891085,4.7425993483654825,15
0.6064290596595899,-0.27027362773900443,-1.8802884105687847,0.24044378206599212,0.5597600522702094,4.311362690890164,20
0.009197051616629648,0.14241008582725395,-1.025219085737433,1.0992983365561821,0.6975545213216211,6.981666533350178,44
0.1014715428660321,-0.09213154367086876,0.11494177175913174,1.1096329916324421,0.252616012371198,5.457749876119535,13
0.6635017691080558,-0.4506399683338104,1.4273286515947694,2.313961957653239,0.0957460872739227,3.9182124062454924,17
0.005061583846218687,2.0646996936968254,1.121689142387919,0.01607418675937529,0.6032137469010235,7.104291252204667,7
0.16080805141749865,2.1315652442569775,0.2290948316463794,1.9175993435053262,0.4409660225185967,2.723442045096104,4
0.5487337893665861,-0.6819941937615557,-0.3231676657024847,0.7360592180081439,0.2880164567860219,1.394362404812979,23
0.6918951976926933,0.468673543923051,0.26881235641215423,0.9710164607838189,0.40667224808514796,3.56351572798495,40
0.6519612595026005,2.5401289313066053,-0.518637997484576,0.09581889379490433,0.49006315234909853,2.6601990673614235,46
0.22426930946055978,3.2330297307901077,1.7183639957638757,0.566717075022175,0.19631463997227586,8.874618891607058,28
0.7121792213475359,0.03583999758475088,-0.18919018127507997,0.2578675194072598,0.6160624552457648,6.861225653762564,8
0.23724908749680007,-0.18926372660954066,-0.08633785824672688,0.29333137318772584,0.801914190436179,2.1747656443054932,41
0.3253996981592677,-0.9509474804601079,-2.215822425020668,0.7013711341059055,0.6832626211871224,1.8990358501385853,17
0.7464914051180241,3.149065223320041,-0.19543484652276386,1.6737415299802798,0.7498208201875421,2.778971445318222,45
0.6496328990472147,-1.792109359753713,0.836484137964941,1.3617224588190295,0.6768243740688984,4.04022930482919,17
0.8492234104941779,0.3220738256727673,-1.0677225770385452,0.8940400229049976,0.9640241884988952,4.259273438575469,47
0.6576128923003434,-0.9318464130436227,-0.7507203344928128,0.7752647903206167,0.7659759974287298,2.751546640097464,27
0.5683086033354716,-0.949386142928775,0.7927110177336647,0.5574038118197531,0.0011398226181456436,4.9966173573213855,36
0.09367476782809248,-0.3848046964134456,-1.4766572235180533,3.6012339754600995,0.8715813156482213,2.4901543753294693,9
0.3677158030594335,6.7183563682506895,1.0578010075419184,0.8214182711144562,0.5303034351986315,11.00320180027522,19
0.26520236768172545,-2.844500186393591,-0.532143890173102,0.29298463731584407,0.5475613289477528,3.7041509783308393,37
0.24398964337908358,0.31679027162173584,-0.38856822049120293,0.2614826828268544,0.01090539520106198,7.189683694545595,40
0.9730105547524456,-2.4079013765606545,-1.1238784051255941,0.9450838815484381,0.38499528700619423,7.643446532708241,22
0.3930977246667604,-1.699574622541249,0.3780462604278832,0.739877275482845,0.5558044474891743,4.139106783272185,47
0.8920465551771133,-0.24293602135124553,2.45987198502938,0.007727583970582781,0.5298481351830411,2.9536375130567847,42
0.6311386259972629,0.04184663092752149,0.781497239460632,1.77234145821535,0.5277691894534018,1.3983988697004672,19
0.7948113035416484,-1.052254508505498,-0.8642852619405358,1.2178092690077744,0.7621152580068429,2.3417754270778715,22
0.5026370931051921,-0.7701015892691613,1.135620585491476,1.0842044508751003,0.6690203952043423,3.7200954712629613,49
0.5769038846263591,-2.3512430330662304,-0.31667954593424946,0.07126043084789672,0.5295665106862076,2.315879861092595,4
0.4925176938188639,-0.832012130921154,1.3744849814275593,0.4495045389244646,0.5604091892183072,3.2379002814915827,26
0.1952429877980445,3.3639423054074156,0.8066764021643629,2.739266304230059,0.9803380304592695,12.122279009179017,8
0.7224521152615053,2.8382358150319424,-2.9431415654717332,1.9847806005225093,0.012134189584806492,3.5136778399039543,42
0.2807723624408558,-0.686202893472731,-1.0040796329550274,0.3362323784068413,0.6338604855996025,5.661673936888548,40
0.02431596643145384,0.28533603771377675,0.9443852228353897,0.17085817407136206,0.7330426045699443,7.699841432225268,35
0.6454722959071678,2.3087046260984736,0.15165727214501756,0.5961801144566429,0.16658551490462553,11.332305699219335,39
0.17711067940704894,-5.079615626767084,-1.0237559477078506,0.4397932003960753,0.7665327541419518,5.9642578683400975,36
0.9404585843529143,1.4544579596530305,-0.6335895154938127,1.1464160261402394,0.187755714516607,0.30260168901139606,2
0.9539285770025874,2.910632689211037,-1.9062366200893806,3.3942657634611355,0.2501032945036829,5.043451326443165,35
0.9148643902204485,-2.2975540728246844,-0.08837328752639602,0.45098789968032177,0.1126708024435975,1.9256213601418943,47
0.3701587002554444,-1.6474958045651735,2.2106897260157643,0.06424434857295466,0.18368725245652676,2.734195966856281,44
0.015456616528867428,3.197664744463865,0.8049333907323256,2.279005375953339,0.8710454191824211,4.213819616170905,34
0.9283185625877254,0.150443686930285,2.190417001188423,0.0386885742137902,0.4254234847697017,7.578481008628716,35
0.42818414831731433,-4.240451980790034,0.8823970897899802,3.0526391293431954,0.9594892338673011,4.261618315985192,28
0.9666548190436696,-1.0583128734421092,1.0274793433526916,1.0923700957823925,0.32313704095851464,2.1305441606405084,32
0.9636199770892528,-0.20089827676444474,1.9740786877450238,2.841968098843627,0.7354545483605426,7.733215577689585,25
